pitch,start,end,velocity,instrument
38,214.03023468749998,214.27061906249997,125,33
65,214.03824749999998,214.23055499999998,123,60
56,214.03824749999998,214.32670874999997,123,60
75,214.03824749999998,214.22254218749998,123,0
51,214.03824749999998,214.23055499999998,123,0
87,214.03824749999998,214.23856781249998,123,0
63,214.03824749999998,214.29465749999997,123,0
75,214.03824749999998,214.22254218749998,115,48
63,214.03824749999998,214.22254218749998,115,48
71,214.03824749999998,214.23055499999998,115,48
53,214.03824749999998,214.23055499999998,122,62
44,214.03824749999998,214.32670874999997,122,62
53,214.03824749999998,214.23055499999998,120,69
44,214.03824749999998,214.32670874999997,120,69
63,214.03824749999998,214.25459343749998,122,55
36,214.03824749999998,214.16645249999996,117,47
35,214.41484968749998,214.70331093749996,125,33
55,214.42286249999998,214.67125968749997,123,60
62,214.42286249999998,214.80747749999998,123,60
74,214.42286249999998,214.51901624999996,123,0
86,214.42286249999998,214.59113156249998,123,0
62,214.42286249999998,214.59113156249998,123,0
50,214.42286249999998,214.61516999999998,123,0
62,214.42286249999998,214.57510593749998,116,48
77,214.42286249999998,214.61516999999998,116,48
74,214.42286249999998,214.61516999999998,116,48
67,214.42286249999998,214.61516999999998,116,48
43,214.42286249999998,214.67125968749997,122,62
50,214.42286249999998,214.80747749999998,122,62
43,214.42286249999998,214.67125968749997,121,69
50,214.42286249999998,214.80747749999998,121,69
62,214.42286249999998,214.62318281249998,123,55
36,214.42286249999998,214.5430546875,122,47
32,214.79946468749998,215.06388749999996,125,33
68,214.80747749999998,214.99978499999997,123,60
53,214.80747749999998,215.04786187499997,123,60
80,214.80747749999998,214.919656875,123,0
68,214.80747749999998,214.93568249999998,123,0
92,214.80747749999998,214.99177218749998,123,0
56,214.80747749999998,214.99978499999997,123,0
80,214.80747749999998,214.97574656249998,120,48
68,214.80747749999998,214.97574656249998,120,48
74,214.80747749999998,214.99978499999997,120,48
59,214.80747749999998,214.99978499999997,120,48
56,214.80747749999998,214.99978499999997,122,62
41,214.80747749999998,215.04786187499997,122,62
56,214.80747749999998,214.99978499999997,121,69
41,214.80747749999998,215.04786187499997,121,69
68,214.80747749999998,215.00779781249997,121,55
36,214.80747749999998,214.92766968749999,121,47
31,215.17606687499998,215.42446406249996,125,33
67,215.19209249999997,215.38439999999997,123,60
50,215.19209249999997,215.44048968749996,123,60
79,215.19209249999997,215.29625906249998,123,0
91,215.19209249999997,215.35234874999998,123,0
67,215.19209249999997,215.36837437499997,123,0
55,215.19209249999997,215.38439999999997,123,0
67,215.19209249999997,215.36036156249997,120,48
83,215.19209249999997,215.38439999999997,120,48
77,215.19209249999997,215.38439999999997,120,48
55,215.19209249999997,215.38439999999997,120,48
55,215.19209249999997,215.38439999999997,122,62
38,215.19209249999997,215.44048968749996,122,62
55,215.19209249999997,215.38439999999997,121,69
38,215.19209249999997,215.44048968749996,121,69
67,215.19209249999997,215.40042562499997,123,55
36,215.19209249999997,215.31228468749998,122,47
36,215.56869468749997,215.93728406249997,98,33
72,215.57670749999997,215.96132249999997,123,60
48,215.57670749999997,215.96933531249996,122,60
48,215.57670749999997,215.76901499999997,123,0
84,215.57670749999997,215.79305343749996,123,0
60,215.57670749999997,215.80106624999996,123,0
96,215.57670749999997,215.817091875,123,0
72,215.57670749999997,215.8251046875,123,0
48,215.57670749999997,215.76901499999997,120,48
60,215.57670749999997,215.77702781249997,120,48
72,215.57670749999997,215.79305343749996,120,48
24,215.57670749999997,215.79305343749996,120,48
36,215.57670749999997,215.96132249999997,122,62
12,215.57670749999997,215.96933531249996,121,62
60,215.57670749999997,215.96132249999997,121,69
36,215.57670749999997,215.96933531249996,120,69
72,215.57670749999997,215.80106624999996,123,55
36,215.57670749999997,215.68087406249998,123,47
24,215.58472031249997,215.76100218749997,125,33
79,215.96132249999997,216.07350187499998,119,69
79,216.15362999999996,216.30587343749997,120,69
81,216.34593749999996,216.51420656249996,120,69
79,216.538245,217.42766718749996,120,69
67,216.7305525,216.81068062499997,113,48
43,216.7305525,216.79465499999998,112,62
55,216.7305525,216.81068062499997,111,62
67,216.92286,217.10715468749999,108,48
55,216.92286,217.00298812499997,113,62
43,216.92286,217.00298812499997,113,62
69,217.11516749999998,217.2834365625,118,48
57,217.11516749999998,217.29946218749998,116,62
45,217.11516749999998,217.31548781249998,117,62
67,217.30747499999998,217.71612843749998,118,48
55,217.30747499999998,217.49176968749998,115,62
43,217.30747499999998,217.59593624999997,116,62
43,217.49176968749998,217.57991062499997,121,33
72,217.49978249999998,217.58792343749997,123,0
76,217.49978249999998,217.61196187499996,121,0
55,217.49978249999998,217.57991062499997,120,48
48,217.49978249999998,217.59593624999997,120,48
64,217.49978249999998,217.61997468749996,119,48
55,217.49978249999998,217.58792343749997,120,62
52,217.49978249999998,217.61997468749996,121,62
79,217.49978249999998,217.59593624999997,120,69
76,217.49978249999998,217.61997468749996,120,69
76,217.49978249999998,217.57189781249997,122,55
48,217.49978249999998,217.55587218749997,110,47
36,217.49978249999998,217.57189781249997,115,47
43,217.68407718749998,217.78824374999996,123,33
72,217.69208999999998,217.80426937499996,123,0
76,217.69208999999998,217.8122821875,116,0
64,217.69208999999998,217.77221812499997,118,48
55,217.69208999999998,217.77221812499997,116,48
48,217.69208999999998,217.77221812499997,113,48
43,217.69208999999998,217.70811562499998,101,62
52,217.69208999999998,217.84433343749998,118,62
55,217.69208999999998,218.02862812499998,119,62
76,217.69208999999998,217.84433343749998,118,69
79,217.69208999999998,218.02862812499998,119,69
76,217.69208999999998,217.76420531249997,123,55
48,217.69208999999998,217.74817968749997,110,47
36,217.69208999999998,217.75619249999997,111,47
45,217.87638468749998,217.98055124999996,121,33
74,217.88439749999998,217.97253843749996,123,0
77,217.88439749999998,218.02862812499998,122,0
65,217.88439749999998,217.96452562499996,115,48
57,217.88439749999998,217.96452562499996,119,48
50,217.88439749999998,217.96452562499996,122,48
53,217.88439749999998,218.03664093749998,119,62
77,217.88439749999998,218.03664093749998,119,69
77,217.88439749999998,217.9885640625,124,55
48,217.88439749999998,217.95651281249997,119,47
36,217.88439749999998,217.95651281249997,121,47
43,218.06869218749998,218.15683312499996,122,33
72,218.07670499999998,218.188884375,118,0
76,218.07670499999998,218.21292281249998,122,0
64,218.07670499999998,218.15683312499996,120,48
55,218.07670499999998,218.15683312499996,121,48
48,218.07670499999998,218.15683312499996,108,48
55,218.07670499999998,218.20490999999998,119,62
52,218.07670499999998,218.20490999999998,119,62
79,218.07670499999998,218.20490999999998,119,69
76,218.07670499999998,218.20490999999998,119,69
76,218.07670499999998,218.16484593749996,122,55
48,218.07670499999998,218.11676906249997,107,47
36,218.07670499999998,218.12478187499997,117,47
41,218.26099968749998,218.34914062499996,125,33
74,218.26901249999997,218.34914062499996,120,0
71,218.26901249999997,218.34914062499996,123,0
62,218.26901249999997,218.34914062499996,119,48
53,218.26901249999997,218.34914062499996,118,48
47,218.26901249999997,218.34914062499996,119,48
50,218.26901249999997,218.38920468749998,120,62
55,218.26901249999997,218.39721749999998,119,62
74,218.26901249999997,218.38920468749998,120,69
79,218.26901249999997,218.39721749999998,119,69
74,218.26901249999997,218.3731790625,123,55
48,218.26901249999997,218.34112781249996,119,47
36,218.26901249999997,218.3571534375,122,47
40,218.45330718749997,218.55747374999999,122,33
72,218.46131999999997,218.5494609375,123,0
69,218.46131999999997,218.5494609375,123,0
60,218.46131999999997,218.5334353125,119,48
52,218.46131999999997,218.541448125,121,48
45,218.46131999999997,218.541448125,119,48
48,218.46131999999997,218.56548656249998,120,62
55,218.46131999999997,218.58151218749998,119,62
72,218.46131999999997,218.56548656249998,120,69
79,218.46131999999997,218.58151218749998,119,69
72,218.46131999999997,218.5494609375,122,55
48,218.46131999999997,218.5334353125,119,47
36,218.46131999999997,218.5334353125,121,47
38,218.64561468749997,218.95010156249998,121,33
71,218.65362749999997,218.78984531249998,123,0
67,218.65362749999997,218.78984531249998,123,0
50,218.65362749999997,218.87798624999996,123,48
59,218.65362749999997,218.894011875,122,48
43,218.65362749999997,218.894011875,123,48
47,218.65362749999997,218.85394781249997,121,62
55,218.65362749999997,218.86997343749997,121,62
71,218.65362749999997,218.85394781249997,120,69
79,218.65362749999997,218.86997343749997,120,69
71,218.65362749999997,218.86196062499997,122,55
36,218.65362749999997,218.733755625,121,47
48,218.65362749999997,218.74176843749999,121,47
62,219.03824249999997,219.18247312499997,123,0
67,219.03824249999997,219.31869093749998,123,0
71,219.03824249999997,219.37478062499997,123,0
55,219.03824249999997,219.41484468749996,113,52
55,219.03824249999997,219.32670374999998,119,62
79,219.04625531249997,219.33471656249998,119,69
38,219.41484468749996,219.50298562499998,110,33
36,219.41484468749996,219.88760062499998,123,33
64,219.42285749999996,219.83952374999998,123,0
72,219.42285749999996,219.87157499999998,122,0
67,219.42285749999996,219.87157499999998,123,0
60,219.42285749999996,219.87958781249998,123,0
48,219.42285749999996,219.87958781249998,119,0
55,219.42285749999996,219.90362624999997,123,0
55,219.42285749999996,219.87157499999998,119,48
60,219.42285749999996,219.87958781249998,119,48
52,219.42285749999996,220.11195937499997,113,52
60,219.42285749999996,220.1840746875,113,52
48,219.42285749999996,220.1840746875,113,52
59,219.42285749999996,219.438883125,121,62
60,219.42285749999996,219.87157499999998,118,62
84,219.438883125,219.88760062499998,119,69
83,219.4468959375,219.4629215625,120,69
84,219.97574156249996,220.09593374999997,120,69
36,219.9917671875,220.1680490625,122,33
64,219.99978,220.08792093749997,123,0
48,219.99978,220.08792093749997,121,0
60,219.99978,220.14401062499996,123,0
72,219.99978,220.15202343749996,122,0
67,219.99978,220.16003624999996,123,0
55,219.99978,220.1840746875,117,0
55,219.99978,220.09593374999997,117,48
60,219.99978,220.11195937499997,110,48
60,219.99978,220.11195937499997,120,62
48,219.99978,220.07990812499997,110,47
36,219.99978,220.07990812499997,117,47
33,220.1840746875,220.56067687499998,121,33
65,220.19208749999999,220.32029249999997,123,0
72,220.19208749999999,220.33631812499996,122,0
69,220.19208749999999,220.35234375,123,0
53,220.19208749999999,220.3603565625,122,0
60,220.19208749999999,220.368369375,121,0
53,220.19208749999999,220.27221562499997,119,48
57,220.19208749999999,220.28022843749997,119,48
60,220.19208749999999,220.32029249999997,117,48
53,220.19208749999999,220.94529187499998,113,52
57,220.19208749999999,220.95330468749998,113,52
60,220.19208749999999,220.33631812499996,121,62
84,220.19208749999999,220.33631812499996,120,69
36,220.19208749999999,220.26420281249997,122,47
48,220.19208749999999,220.28022843749997,122,47
33,220.56868968749998,220.65683062499997,120,33
84,220.56868968749998,220.68086906249997,119,69
65,220.57670249999998,220.65683062499997,123,0
69,220.57670249999998,220.66484343749997,123,0
60,220.57670249999998,220.68086906249997,122,0
53,220.57670249999998,220.68888187499996,119,0
72,220.57670249999998,220.69689468749996,123,0
53,220.57670249999998,220.64881781249997,119,48
57,220.57670249999998,220.66484343749997,119,48
60,220.57670249999998,220.68086906249997,119,48
60,220.57670249999998,220.68888187499996,119,62
84,220.74497156249998,220.897215,118,69
33,220.76099718749998,220.86516374999997,118,33
65,220.76900999999998,220.84913812499997,122,0
60,220.76900999999998,220.88118937499996,119,0
69,220.76900999999998,220.88920218749996,123,0
72,220.76900999999998,220.913240625,122,0
53,220.76900999999998,220.92926624999998,119,0
57,220.76900999999998,220.83311249999997,114,48
53,220.76900999999998,220.84913812499997,114,48
60,220.76900999999998,220.88118937499996,111,48
60,220.76900999999998,220.913240625,117,62
83,220.94529187499998,221.073496875,119,69
35,220.95330468749998,221.40202218749997,124,33
64,220.96131749999998,221.04945843749996,123,0
68,220.96131749999998,221.073496875,122,0
59,220.96131749999998,221.073496875,123,0
52,220.96131749999998,221.073496875,123,0
71,220.96131749999998,221.0895225,123,0
52,220.96131749999998,221.03343281249997,118,48
56,220.96131749999998,221.04945843749996,118,48
59,220.96131749999998,221.073496875,118,48
59,220.96131749999998,221.72253468749997,113,52
56,220.96131749999998,221.72253468749997,113,52
52,220.96131749999998,221.72253468749997,113,52
59,220.96131749999998,221.0895225,118,62
48,220.96131749999998,221.02541999999997,122,47
36,220.96131749999998,221.05747124999996,122,47
83,221.14561218749998,221.265804375,118,69
64,221.15362499999998,221.24977874999996,121,0
59,221.15362499999998,221.2577915625,123,0
52,221.15362499999998,221.2577915625,113,0
71,221.15362499999998,221.265804375,120,0
68,221.15362499999998,221.2738171875,123,0
52,221.15362499999998,221.21772749999997,106,48
59,221.15362499999998,221.24977874999996,110,48
56,221.15362499999998,221.24977874999996,107,48
59,221.15362499999998,221.2738171875,116,62
64,221.34593249999998,221.42606062499996,123,0
59,221.34593249999998,221.43407343749996,122,0
52,221.34593249999998,221.43407343749996,112,0
71,221.34593249999998,221.44208625,122,0
68,221.34593249999998,221.44208625,122,0
52,221.34593249999998,221.42606062499996,116,48
56,221.34593249999998,221.44208625,116,48
59,221.34593249999998,221.4500990625,117,48
59,221.34593249999998,221.46612468749998,119,62
83,221.34593249999998,221.46612468749998,119,69
35,221.53022718749997,221.66644499999998,124,33
59,221.53823999999997,221.618368125,123,0
64,221.53823999999997,221.63439375,123,0
52,221.53823999999997,221.65041937499998,122,0
71,221.53823999999997,221.67445781249998,121,0
68,221.53823999999997,221.67445781249998,123,0
52,221.53823999999997,221.618368125,116,48
56,221.53823999999997,221.65843218749998,116,48
59,221.53823999999997,221.66644499999998,115,48
59,221.53823999999997,221.69048343749998,117,62
83,221.53823999999997,221.69048343749998,118,69
48,221.53823999999997,221.61035531249996,115,47
36,221.53823999999997,221.61035531249996,118,47
40,221.72253468749997,222.179265,123,33
69,221.73054749999997,221.88279093749998,123,0
72,221.73054749999997,221.89080374999998,122,0
64,221.73054749999997,221.90682937499997,123,0
45,221.73054749999997,221.90682937499997,123,0
57,221.73054749999997,221.92285499999997,123,0
52,221.73054749999997,221.86676531249998,118,48
57,221.73054749999997,221.88279093749998,119,48
60,221.73054749999997,221.89881656249997,116,48
57,221.73054749999997,222.355546875,113,52
60,221.73054749999997,222.49176468749997,113,52
52,221.73054749999997,221.94689343749997,121,62
48,221.73054749999997,221.8026628125,122,47
36,221.73054749999997,221.8026628125,121,47
76,221.73856031249997,221.95490624999996,120,69
45,222.11516249999997,222.20330343749998,122,0
69,222.11516249999997,222.23535468749998,123,0
